model_uid,lvis_category,caption
b708a32b72bc4950bcc83c4cdb53cbc1,car_(automobile),square platform with small object
6cc96f067383946aa9ed2c0dfae0f548a8aa8376668e0b9164bde979502ada8f,chair,office chair
f6c702fc039c79ff0f7f1fd1788ba0b755ec0849ce98c896be8678f5544c095e,cube,gray geometric block
91f082b4c6534499846058ca0f020488,cylinder,ring
b61f0b1a1a4da4b6e92fa87e3573d3623dc30815396ce48276d5b8e062099f2f,figurine,humanoid figure in motion
fbdcd781ccd04f1f9a24f6601718a1be,gun,gun
cdca1fb948a9479d9c2f57e8ee927b15,rifle,gun
e941de08f06375c40c6ba1aba67266c4ea79e4f1436e5d426eb8501ad5d86600,sculpture,gray geometric block
227d1524875042ce90176129ba98de6c,statue_(sculpture),dance figurine
b36a95d9aaa14ebbbde9e51bd4a0584b,sword,sword
efbcc1bc557b4f6ca2b4d9548a533421,teapot,teapot
05236c665445f03722468b2779bd763cfa2d70ff13020d63198acd4bb2190a53,toy,gray textured blob with protrusions
f0e380879ec77bfda2afb70d5d484d87bb3344cfdda342278ef195aa99f6f964,vase,sword
251abe37e1ee4cd1ab3944fc5c328dd5,box,gray box with handle
b7491d5f75924efea013e2453ab7dd0a,car_(automobile),gray square tile
f757090ed58a420e94ae5454dbb4d43e,cube,gray geometric block
92cfc8616e825e1d4b56a99af814b52da1354e5e5d22325c55f7d99b1676f4b6,cylinder,door with knobs
0eec16a04360f556947988b9debf4d8e91d17fabd42a34817956c35b5a3e7203,figurine,human figure in motion
fc77b4751e9b4179a7df054148845c63,gun,window squeegee
e4d837c9218b4b768a2d1ad4421a227e,pottery,stone bowl
ceb5afd76df04b8599a7144f1396c465,rifle,assault rifle
234a3833e2dd476e8d32d7e802b57080,statue_(sculpture),statue
b3a67eaec1884b0a99abf80b2a3dc8e2,sword,sword
2d02bb5f6a8b7dc9536154231e400a4cd35ce1e35a6478d8fd9a2418904b0449,table_lamp,lamp
f088a074a6e6a61e235f90f651cc91586f908be088841926bdd7861856371c8f,teapot,teapot
f187faef543240a4a3c18414f272d3d4,vase,decorative column
2823360b226457268e61e4ff8ec608ea6c9dd31877824b46ba93053097d4a918,box,gray box-like object
6d518d8b16066a1f64e1ac3a229c58d9fa914661610e66122d9e3127d865c37d,chair,simple wooden chair
f7df79cb391e746c9a25c967afa2b9f04777e0f6dcef8ae37b331fbe821e89db,cube,geometric block
19191df094af469db6e6a9f568fc4ed6,figurine,chibi figurine on base
fcb0ce239e6e4f5c821d4e103a7c417a,gun,assault rifle
cf38dde050674ed192d1ed44847ae51d,rifle,assault rifle
50c4622536e18dcedc66f59a97b318357bd6f5d75ec4698c550f0bc09067e535,sculpture,hexagonal socket wrench head
2382b127c7604733b397f6974887fc86,statue_(sculpture),mannequin on pedestal
b3f2085cf3f2ba99d976a8150477f1c4a689e79d40605d93287630c56223c4dd,sword,sword
065aa3ca12b1d40a31415dc838669dc53c190e4bc90cec481a1caa1a5e0ca345,toy,stylized animal figure
f22e167461774a51989d8fb0192ca917,vase,pot
2891fde52211440ca0c9f2406a50e962,box,gray box
6d99e5ea6c8f41cbb9c41bed612ce949,chair,gray chair
f84d592c177d49349662d9791c5d8041,cube,gray geometric block
949741609b8d4672ba87aa014ac427fa,cylinder,cylindrical object with holes
a2d944723b4453e3b1112d9fbcbc5e9192584fb03e615199af2a30a9a13966e8,figurine,humanoid figure
fd20346281d04e0c8b62b8d2354b936e,gun,revolver pistol
e63ac17154b447ee930b66246b2bace0,pottery,gray spherical object with protrusion
cfc31ddd0cff44c6ac26284d8036c3aa,rifle,stick figure
126b5f4fd3fe4e87acaeace70b803692,sculpture,hat on mannequin head
245d04e0417645688adc3e45ee277e07,statue_(sculpture),statue on pedestal
b4388d7469ee41bb813d3d0e1c823545,sword,T-shaped stick
2e26576d919c480eb21ea5fbd5022fc2,table_lamp,table lamp
06d3ef40fb5976e0e6eb18ab5a4b10ea35b5c0ef2ae81600520efe0eb0591346,toy,gray plastic toy car
f42069a2a1354cb4aae10b8cb0b71ee7,vase,ceramic vase with handles
2945caaf9684beb89045509b0529a8b4746320e23d401dd5e133592d570cd46d,box,pixelated rock formation
6dd711795180c770c1254490ac4d39058d75d4498c1cb5ee7105c836c2b709b6,chair,folding chair
f8bd0bda9ff7a914b2c44e63a20a481887f6ed874159c9205733857c60523bb5,figurine,lego minifigure
fd7a4982227f7cf62d35c229d4851e513333001cb7e18477ed603ff291508394,gun,gun
3557eb801b123003a63bfc4f898c3a763af8d983bf6edb623cd13efa120b4ec6,sculpture,face mask
26b80a387c03427bb3c3a136c519699a,statue_(sculpture),statue on pedestal
b4767c2948494688a48b581221ca642d,sword,sword
2ed64be439cf41f1a01add789fcab372,table_lamp,lamp
f3d26452ac6a4ce58bb40f6f0f29ff02,teapot,teapot
07a834bb5d65483091ebb2b7fba59ea1,toy,gun
f4c3a936dae745e08405cf2fd820b89c,vase,office chair
2a7b6b0c1a45ebb6ce9adf2b2057b612aa72aed0212aedf5b604118236df593c,box,abstract mechanical assembly
b89fd49b48c48b6488038340ef7e5d9c209c00ade486a4e3c1692448c23d6af9,car_(automobile),toy car
6e29a0a4caee4d0b9f73716c50cae929,chair,abstract geometric sculpture
f96e13d6c24a476b87f5deccd06b1ae1,cube,hexagonal bolt head
76f1b05a31da2c58e4848d64d30dcde1381de6c2e426f0043319d0c610b62805,figurine,humanoid figure
e7f8cd168221435e840c0c620129c163,pottery,gray ceramic bowl on pedestal
d14df5446ce24d13952691137eb56ab7,rifle,abstract geometric sculpture
bbbb8b606f7744f79c7d4bd4e12d5cd3,sculpture,statue in frame
b4e902b474c147ae8dfbe8d2f05cba59,sword,sword
2fe9f76de5f3a168a97cccdd5a0a8756fc2f7f0a8acf1914213775e9984e05e6,table_lamp,garden watering can
f44193893dca4c9dbc7ee5bf168c2d50,teapot,teapot
f59aeb828f8548fea20fdc63cac1e393,vase,stone vase
2bb587a407e64c16b35b1d9974ffa986,box,dumbbell
b946a45b34bab16ac1607d185ef101f25ba100eac3652d59a508e216d3e56cff,car_(automobile),toy car
6e399b1e518724c623c00610170aa944f3500111170e3d1bab25f0f70dd032f1,chair,comb
fa69139325c0bbb037f225ada68fbc28570d7a75d3f27509f785d2b667480ef0,cube,gray geometric block
972898d57d2f812a9e74d6c3f7ad8806a3fad44cbcc3a819160503b78897fc99,cylinder,teapot
f7e81532ea12447c956d10701f877353,figurine,abstract sculpture
fe06a5000a1f1076129ed4851f50e82f954fab90e62c0d97ccfb659e9fd35c92,gun,gun
e8561fd060314211b02729dc36371f3e,pottery,vase
d249ffea889c4346ba5ad7c08458266a,rifle,assault rifle
01ce465df87c8989a8f7e88799ace18a0a09e5cc7d85652cbd3e257f0aaf3841,sculpture,pixelated sculpture
282f7d60c01a4fb4a6d51b1c013ac711,statue_(sculpture),abstract humanoid figure
b557bbd0bb0d4b80ab20cc8c30ef1a55,sword,sword
30cbdec40e9743bab362ecde48f83507,table_lamp,clock hand
f4f368832f6542db8d0078f6babc2e67,teapot,teapot
f67636dda89f2ba7e68f2f9fb7588262a421029e44df886a76ef9f3fd39b4daa,vase,vase
2ce360d9462c0b8fb933bccdcf0f3b427cd7d8efecd30676ea115a13cfeebd15,box,geometric shape container
b962d154c3cb4b7f8429d5d859a6796e,car_(automobile),rolled-up blanket on pillow
6e9b5eacfe98c16e578416842186e507b69eeff93d31a757eb49078622b1f7be,chair,blocky chair
fb6fc1bab72c6bcd332e0dfc1998a2c5c90dc416a47ceaae022ad5f203d4c7a5,cube,geometric prism
97b0f98db08b951cd3dcf66e8a43e503de433f606f38bae49e49a50064baa318,cylinder,gray can
af9daa5d6d204217ac707eb9b171ceb6,figurine,sculpted figure with umbrella
e935531af00843c9a63d8a9645424790,pottery,cylindrical object with protrusions
d2d7c38188cb45fbac4c49eef447e028,rifle,rifle
f450752c8b06f2e327ec1c1620ec5a966c486b3be44c54e032795d3de89dbecb,sculpture,sculpted head bust
2aacb306a9d6488bb68fea6a1320a5c6,statue_(sculpture),statue on pedestal
b5b6123875660606cf3ff6991205f8d231d8b6951239ab6c4b504f56ddff3d2a,sword,sword
31eea7d54bfe4127adcc422b84d1b190,table_lamp,floor lamp
f5d2598c814f4dbfb5a16befcbaf27bd,teapot,teapot
0a2203d0ce47449e8a1f1bb7381c799d,toy,abstract figurine
f732eb9bf54c4bb78797ae02ec09efbf,vase,gray stone fragment
2e2d0ef607394bed81a23e49597ffbd0,box,speaker
b9b69099434c45bdb3265417dd720752,car_(automobile),car on display stand
6ec9f7e4fffb4a659a91855afffa8733,chair,abstract geometric sculpture
98fd2bae14979baafba1640ca738f84f1b71bae6add478302fd6b9a8ab2d99c9,cylinder,3D logo emblem
8be862356ad4e6a98c7664e43971b31edfb1dd447f7f78421bd7d1c4d6516ff6,figurine,humanoid figure
d3cb0d5454df433599386c41634dde76,rifle,rifle
2b407a0ae7884266bc59ea00bc5e92da,statue_(sculpture),statue of figure on pedestal
b60322eaa7964cb0bd790beba434b25d,sword,sword
32a82f76aedfa1e5037d2bd4f84f386001330bdd7b0256732b2443edd3f163ed,table_lamp,box with protrusions
f8005fdc8384c87625ad30f5b5304ab7e5cba2acea301617812a3eeac6048dbb,vase,vase
31177867f74948828107eb831e895937,box,box with lid
ba38379f27b041d1a1df70c93d425da5,car_(automobile),gray square platform with car
6f2d4efd5c404a83b5e0fc230a93c8be,chair,plastic outdoor chair
fd19effcc16d48b094a74f09ca7d3ed5,cube,gray geometric block
9955bf05d9014f8bbbc06fe9ad5df0e9,cylinder,wooden barrel
ea3675fcadfb457f89d7cd21eacdbcda,pottery,broken pot
d47a000a276248288879f9013809e3c1,rifle,gun
db5f2242d0f1a9943a60fe8d0b4bd044e5e55892cac32fb52fdd4407f03f7725,sculpture,stone slab with holes
2d214e38f3bf4735a6757ea8cef3ae48,statue_(sculpture),Buddha statue
b6496eaba578413294a3d9c2e75afc23,sword,sword and stand display
3598a145c39344788ada14594b0e645a,table_lamp,adjustable desk lamp
f7320a071d9e4d65bcf6733ab1b2a0ff,teapot,cup with handle
0ae5d6bec6424d0b97e05cd33de2b8da,toy,robotic creature
31d043f2585146d2a2b57f6600b3e301,box,gray box with lid
6f7b3a3f18efeba270ba0d26377da5cfe1a0623206a25b8a24c0fa7403828598,chair,modern chair
99cd1e9c111176d4a1d654c15c56808ac6771b283ec18c3ce883ddcd564609ed,cylinder,trash can with plastic liner
eaa92d38774a420a850ad60eb5921055,pottery,ceramic pot
d51b11162ce10a2db1a181e4ff902929de30ca8ed09a95d515c78b3015563b92,rifle,rifle
24c62ce9c1906965333efe37614f657cdf5b1cef05fcfa3e603207e8bcbd0a54,sculpture,abstract winged creature
2d7a7ee096db247a307c35d86c2eb1743a7e1c71c9f3876564926502c4b21620,statue_(sculpture),chess piece
36775e640ed138843a75a23c1a5fbea1e19b100b7004825b3540e0cf5f3f2f30,table_lamp,floor lamp
f7adce43deb13bbd44418bcfd55d1cc9465a82d4d8b33eed20b1a80f8ed5d966,teapot,teapot
0bbcda2e16c24ee3a9439003676f685a,toy,sculpted abstract form
f9f1f1d7a96b451880add5f84613930d,vase,revolver pistol
324ceb119c754bed973ab7a603750742,box,gray box with windows
baaf8a19608741cd8ea715a983a2c860,car_(automobile),car
70061b26f96443249c4faf2f40c58bbb,chair,armchair
fec1a04423730f316f3672f170536d50f1d773c976bb5413c531bd5804bd0e6b,cube,gray cube
4656eb66fb1842289f98e3dca14d7077,figurine,robotic figure with ball joints
ff8e6c550b744d7c9729d5d7c2b65175,gun,gray pistol
eb479f3aca714849bd7e54cf5ea45ccb,pottery,ceramic jug
d699ac259bd74f70a51125a7e4320f4b,rifle,rifle
abaca417f6db570a70a2de6009f41866ee0c1160a00245bc7608433287f4581a,sculpture,square platform with objects
2e19b864f53544f488192619cfd7eb2e,statue_(sculpture),horse rider figurine
b6d95f3520cd4740b7dc61dc7b3e8fb5,sword,sword
37cc345c8adf617384429f2a1b6fd8842e371577ae80eed61d13a7d9e61dd41d,table_lamp,adjustable desk lamp
f838dc3fd78a4479909eb0b0c05e5219,teapot,teapot
0c3c1026ee5947cb9b5bf0ca94dcbdd1,toy,megaphone
34615aca2e97416cbc5900459489b468,box,plastic crate
bb07b2a1bca426657d51da06df7931c3c911869cde3c36b0320f445d22c66057,car_(automobile),car on platform
704289d171c686fe0516faf99a086f350f6cc7308da8a263385f0fb95cfe2a32,chair,sofa with ottoman
ff6d3bd32a5e44f781362d02df2be1dd,cube,geometric block
9ae68a83385b462abc346212798895c7,cylinder,cylindrical connector
f5bb816d38004cafb491987f72174e0d,figurine,demon figure with trident
00321b10d7ea460098c21576f88bcc56,gun,mechanical device
ebd97ba7db034f1b9c40fd4164568376,pottery,bowl
d748f463852144c7a982b3e170e7d000,rifle,rifle
49fdf4f0a1114b1abae1c69203235905,sculpture,stone lion statue
2fafcf607ba643fab4369f4d54412a21,statue_(sculpture),gray plastic electronic device
b74dd437a71a4eb192110ed940fe9c42,sword,suspended seat
38b3e3f6579b43e9835b24c7d7ec076a,table_lamp,desk lamp
fb706e99d7ef417bb26138f67765e55f,vase,vase
3525960ab68648389b0fae349c045e77,box,gray box
709d77e263594b62b8403051e226e63f,chair,modern chair
00656eaa55217edeab210c1aaf4356dd5e608b34dd7a01c2ed7791f9b4eeed36,cube,gray cube-shaped object
9bbcfe9e00e44160bc46c60827ae3ea6,cylinder,square base with central cylinder
62249410eaec5621f74d25e05fa5ec5312407d81d9b8eae8df9568124eaf340d,figurine,humanoid figure
00c90e17d82646c79b54a9648a099d9f,gun,pistol
ec62abb0025a44ac946cce2874c72ea4,pottery,horse with rider and saddle
d82ec237ad2f49a384d59f84fcde5429,rifle,rifle scope
25c449952dfc1359f86e85e4d0efda8e63b4cd856740d4efa953ce131b67fe47,sculpture,humanoid figure
f9f77285d39f3297f2463dc8ab5933894ec6825d91733575e09de178c7619821,teapot,gray oval object
fc7c1b61924c160030000cf07c0739654f90571197dc0d3df46002aa20d5b9d7,vase,gray bottle
35f55b20d330454a9236e625837853bb,box,geometric solid
bbd307bb70d54aedbb7b3d4b61a76635,car_(automobile),toy car
70e182f9e8ea455da25644d3b48593b7,chair,gravestone
9c3ae856b622665a281cbd5f656c7fb1a0f2a83aca2a4e358add4d270980ec94,cylinder,gray cylindrical object
0125a82f502c49caa41ae7ec92bc3c02,gun,unknown object
ed127ed844dd4b6a8ff8b787c7028d66,pottery,ceramic jug
d95d61768e0b88926031ab468081d811eee8944f9c3a81077ed33e2a1c17d064,rifle,rocket launcher
51c36e61d7c0417ea62d0a66e060659e,sculpture,abstract gray sculpture
b8684dbb4edd46c0841cfa52f90437ce,sword,sword
3cf7926ab3a64061ac385625da689083,table_lamp,speaker
fb6e8ae54dae46a8abeb4cb3b6650969,teapot,teapot
0ea3c1c7bf3e43b6b00373f5c5af871b,toy,gray abstract figurine
fda7e0c319ea3dd3ea14093de39df809f28b734d27546c59608317412113649d,vase,low-poly crown-like object
379721690ac27eb986a85abb7d90c345cdb212b3126990804b1d8dac9546295e,box,abstract geometric sculpture
bc0c2de8426741ad8713246dbce90bb7,car_(automobile),car-shaped object
71138f7413944641a93ef744c43ae18a,chair,modern armchair
0111d4edd3d64950b537a2e4d6025be4,cube,pixelated block object
9cbdd80bb07b4a549e30a2c2b5718652,cylinder,salt shaker
01569150890a49b49ce9ee0c121a087d,gun,gun
da2fb02d7ed94651abae969272013572,rifle,assault rifle
fdc3c44ced2c4901a2de27b1562bb118,sculpture,abstract gray sculpture
3169cff196034a69a3f3e5f1cf07c826,statue_(sculpture),statue on wall panel
b8c19e6ab0a74e7e9a0bd8ff19f20db3,sword,sword
3e09d2065c7041f3b65f8b794dee721a,table_lamp,bell
fc1ae0a5e960844dceaa03b61497c8aa1a01b3347304ca71190564a00d859f05,teapot,teapot
386f5fcf3a8344514c6de8b6ac916ab3312ba2b3225dd8743836eecd62839d25,box,gray geometric block
bc39353819264510978dca9ba6fb049b,car_(automobile),sports car
01bd98ab24b241dcb2903c50422304c4,cube,gray geometric block
9da996e319cce83a103d95aa270e67ec7efbdf46e99c8c521032138b26c76f91,cylinder,textured cylindrical object
e92559b0d7fc442d9246424da7d56a72,figurine,miniature figurine on base
01c8b46dfc3546cfc371cf62b2fb163ee4694b5e03f49567279bf5089549542a,gun,gun
ee79f78088944234a2f11479d64b943c,pottery,gray spherical bowl
dabfe068287c4a498df02794feeda1e5,rifle,assault rifle
c6f5cfd19a75a2b9eb96d690fab4d5758f885af43aeb969487e10d978f2690c8,sculpture,fantasy warrior figure
31e9191d77293037435640e824c5f81cd06708ecaa5a012510f4773b91387223,statue_(sculpture),abstract sculpture
b9003daded3840bb83b990a401c00ba0,sword,sword
3f2e0569168b26a33f92ad01ccc8319f32360c84c32c8ae5653bde4483345c72,table_lamp,floor lamp
fcfa538b1525432a944f4930e3aa123a,teapot,lamp
1076399acce64da5b51f84620a4f9563,toy,shark figurine
ff72fdba523c493798768f3ff7b332ad,vase,gray clay pot
398416de47481728549fae0fcc95ea0c45054d0056f7164fa8695a1df2f65df7,box,box with roof-like top
bcdf7acbeab544eef7fa47838359467581d8c242af8bf96326766ca4ed92dc91,car_(automobile),sports car
71d50c1e92aa4df29076fc5dd805daa2,chair,square object
9e19a46929c1109a5ad6efc023b4a225dd24f9797d8073deba975e51d3a26db7,cylinder,pen
0c53e17a51dcfdbcc36622908919d0bdbd5f6ca38c301346a9ebcfb505dc58eb,figurine,humanoid figure
021c8fd2a8cb42aba3fbe1dc74a24e6f,gun,assault rifle
eedf84839f174459b0b7e0a549e278c7,pottery,ceramic jug
ec6e3708f756ba88f7187d2f4479c4614c5e97e4667b4b7a1b40e0d870cf0af9,sculpture,fabric-covered object
32fd03fc110342598ae1da23e31afda4,statue_(sculpture),stone bust sculpture
b96155e52fe84e8d9d1d26bae8fc2995,sword,sword
40fa0ea439293b41de2f4596416529b836ffac108ed62ca82c1dab538496dbee,table_lamp,desk lamp
fd3e1908d47a4394af8cc5e392092324,teapot,teapot
10c0f1b505ff0aca5aeea52a525da99c167e6100a329de8afa256040d44870f9,toy,abstract gray figurine
3ab84f429adb420fa9bd4d6471b68872,box,gray rectangular block
bd1bf81d9af119c517e2963981737f7beafb10145620429e0cbdf9c58460a35c,car_(automobile),gray toy car
028189b7da44abe7134d2fa76d76a8975bfb15a264ef3340039c1f7d48c9ae23,cube,gray cube
9e9a2950c2b34125a0fbc73207013d0f,cylinder,gray cylinder
2900c1ee9f98468fa51d4f0fc164c27d,figurine,abstract sculpture
029454bf8f354b119b07d2879ee0daa9,gun,assault rifle
efcadb42313b4756b9c7e474cc90d142,pottery,abstract figurative sculpture
dc3f7271da2b4ef696bc99cb95cdab83,rifle,wiper blade
f331a219180840ada2eec78d65e6a770,sculpture,gray stone fragment
3396c1f61742469ea956b1320d22eb95,statue_(sculpture),lion statue
b9bd0c336cc248db92e702c30ae57007,sword,sword
41db8c0c7e0a433a99ae81e494c64676,table_lamp,square table with lamp
01058df16aed1a0ff99e52e859958a9827f37e1b04bb24483d78a759dcf20512,vase,gray vase
bdb28b473392456da0ab421720fb39f2,car_(automobile),car
724ef4fa552d4aee932ad61e2071087b,chair,armchair
02ca049149ce45ab87279c6411621fd6,cube,gray box
9f2820ca7899f3aba6033d591cd4d8cdd55d74ad85207087bbbcee6cd4e39bd3,cylinder,log cylinder
0327929069384a4a891dc18619a10559,gun,gun
dcb33f161856497e9eee5de5bc532ca8,rifle,rifle
354e617e94af4239af79735a60655b80,statue_(sculpture),person with staff
ba4278127e6a4f54b256d762ee0156a5,sword,sword
424c4d739c4343439003995392a71d8d,table_lamp,geometric prism
fefeb16b699c4727ada69f10733f82d1,teapot,teapot
12197e7050f4520aad1b34fbbce4cf30078e532c3de3a41f6da3111aa820fe3d,toy,gray mechanical arm
be036aeb79b80ff8d81693effc2ee730ac0dc8a26644e16f1f2b8fbf3b62d992,car_(automobile),gray plastic car model
03537333604713362c8f78a05f6fefb373783333cb9b3dee1e57b8fb104f95b6,cube,camera
9fee201a7b93d3854f6bb5365ae62b0899434a3bbc17216856d5cf97cacd603d,cylinder,gray cylinder
e2bc5b7597b54dde960e2c9890d2e3e6,figurine,abstract geometric sculpture
f1e7eb026a9041a991a478f7d4b3d30d,pottery,two ceramic vases
35f35439f5094cdda0aaae491ec7033d,statue_(sculpture),statue on circular base
43259f3472ec4800aad489da0b14e86b,table_lamp,pipe-based pendulum apparatus
ffa429a7155543ad80997500f10f3450,teapot,teapot
1277ae70405849e79dd8c65ce758b13a,toy,fragmented rock-like object
026a74f143f7cd303cd686d68f3db3400690e499b694dcb0e5714cb7dd22c876,vase,vase
3e09a3900f6347b9aeaa08f7ffcc07bf,box,gray box-like object
be43a7b57bf597381e3f5885769e2a14c0c54cab2052738c9f5342423cd47340,car_(automobile),vehicle
72d672aa4d434e47a82b8488092a8ee6,chair,chair
04807e5eb1278480dd312892daac756b78e38f4e17e358631138c6e3545170dd,cube,gray cube with square cutouts
a0e1bc11ca774a5e9f9379159aa0268b,cylinder,gray cylindrical container
550de43d9174703ea4bd73f7dd6181e1a1ae8f344c0b100ddd2d145392aa5965,figurine,falling human figure
03f26baf8eb54777aacb94b7231444d4,gun,scissors
de1cc7c23af5428bb0c569d8e2bf91b1,rifle,rifle
b0ddca28f4c548158e02539a94fcc757,sculpture,abstract human figure sculpture
bb04c09bca8503b18c1776c5451e7f9d7269a6adc67cbc86104356c3b38ce3c3,sword,rifle
438f5d33d61d48899ac1363846d02e49,table_lamp,egg-shaped object with cap
0001c4ddd54a4a9a8afe5e03ed0bd082,teapot,teapot
13126e1b83d24319baeb0fd939f6e974,toy,robot figurine
3ed656acf0d544b0995868959c47ed53,box,gray square object
be8ee4df496c4204b8b92b49e7ba0e66,car_(automobile),upside-down car
73a2e0ed751e4ec3be1b8c0b7c0f7dad,chair,wooden chair
a1a80e8186058a6bd4d5c8ecfdba6bc6f3f704fbc0b6275f3ff344bc4cb85d06,cylinder,cylindrical object
4a0b50610aab434b9d9f6769e094ee81,figurine,dinosaur with book
04741a40f2224cffafc343b0236d5bbe,gun,gun
ded3e34ec3084eae9e8321593bfdc41d,rifle,rifle
c11dad88bb0c426fa19f97c17e043a2b,sculpture,pipe connector
371449be3bd24d33aab5d91e41d7ba6c,statue_(sculpture),statue
bb4b2777cf56440dbbf7a156e598f59e,sword,sword
44b11d19b6d4bdc92cb03ad1629b9781ac45d3f77a0a2e0972fb38bfb7b1a69a,table_lamp,garden tool
047396f4320b497bb45810d72ea82f4c,vase,stacked spheres with base
3f8a3f296259485999edf70bebf4bf0d,box,square box
73f9bffb37d74c0a72b32aef2e6c3eaa48678c2734cbdd358bf80cf4c1704381,chair,dumbbell
059978e67bfd4369bca19316b390b97f,cube,gray geometric block
a26680ec0d104294a77301eb2e7b55f1,cylinder,square table with central stand
04b9e18e4f29e6c5c8b10b67c9d4c4247a66fbb634fe4e34f7fc6198229c69d2,gun,revolver pistol
f4439efb4a23ec8c3c71c6bd01c0f49c145b2de7d710af9ef0ca6bb978444e37,pottery,gray bowl
df8abf62b9844522b94b0b768bf143c8,rifle,rifle
874268d96c4845f1aea6bd04f232e7c1,sculpture,wolf head sculpture
bbd32fcb6330473785290c26006e8feb,sword,sword
455bc58837fa49dab6fc8d9931d96d7a,table_lamp,sink with faucet
14d56e8446704c279020a2a67f94cc93,toy,abstract figurine
04c291b69d2b49ceb44a0c887d7db95c,vase,ornate vase
4032da21da594c5798999e7fe730fd31,box,broken sofa
bf1fe23e1578417ab11db67dc89fbe32,car_(automobile),car model
